维度细分,变量名,数值类型,解释,是否上线,上线时间,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI同业,cbi_ind_hist_adapundi_cnt_730d,double,决策点前最近1次CBI历史记录中，查询日期前730天adapundi的记录总数,1,2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI同业,cbi_ind_hist_adapundi_cnt_1095d,double,决策点前最近1次CBI历史记录中，查询日期前1095天adapundi的记录总数,1,2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI同业,cbi_ind_hist_uatas_cnt,double,决策点前最近1次CBI历史记录中uatas的记录总数,1,2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI同业,cbi_ind_hist_uatas_cnt_30d,double,决策点前最近1次CBI历史记录中，查询日期前30天uatas的记录总数,1,2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI同业,cbi_ind_hist_uatas_cnt_60d,double,决策点前最近1次CBI历史记录中，查询日期前60天uatas的记录总数,1,2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI同业,cbi_ind_hist_uatas_cnt_90d,double,决策点前最近1次CBI历史记录中，查询日期前90天uatas的记录总数,1,2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI同业,cbi_ind_hist_uatas_cnt_180d,double,决策点前最近1次CBI历史记录中，查询日期前180天uatas的记录总数,1,2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI同业,cbi_ind_hist_uatas_cnt_365d,double,决策点前最近1次CBI历史记录中，查询日期前365天uatas的记录总数,1,2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI同业,cbi_ind_hist_uatas_cnt_730d,double,决策点前最近1次CBI历史记录中，查询日期前730天uatas的记录总数,1,2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI同业,cbi_ind_hist_uatas_cnt_1095d,double,决策点前最近1次CBI历史记录中，查询日期前1095天uatas的记录总数,1,2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_is_same_mothermaidenname,double,CBI出生名是否与本地数据一致,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_is_same_email,double,CBIemail是否与本地数据一致,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_is_same_employment,double,CBI雇佣是否与本地数据一致,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_is_same_user_name,double,CBI用户名是否与本地数据一致,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_is_same_work_address,double,CBI工作地址是否与本地数据一致,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_is_same_education,double,CBI学历是否与本地数据一致,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_is_same_maritalstatus,double,CBI婚姻是否与本地数据一致,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_is_same_ktp_name,double,CBI身份证是否与本地数据一致,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_bank_rate ,double,CBI历史数据机构银行去重占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_bank_rate_365d ,double,CBI历史数据365天内机构银行去重占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_bank_rate_730d ,double,CBI历史数据730天内机构银行去重占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_otherfinance_rate_1095d ,double,CBI历史数据1095天内机构其他去重占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_otherfinance_rate_730d ,double,CBI历史数据730天内机构其他去重占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_debt_cate_peroranganbuk_cnt,double,CBI历史数据债务类型是peroranganbuk的数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_autofinance_daydiff_max,double,CBI历史数据机构汽车金融日期和报告时间差的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_autofinance_daydiff_min,double,CBI历史数据机构汽车金融日期和报告时间差的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_bank_daydiff_max,double,CBI历史数据机构银行日期和报告时间差的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_bank_daydiff_min,double,CBI历史数据机构银行日期和报告时间差的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_cnt_1095d,double,CBI历史数据1095天内机构去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_cnt_365d,double,CBI历史数据365天内机构去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_cnt_90d,double,CBI历史数据90天内机构去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_datasource_daydiff_max,double,CBI历史数据机构所有类型日期和报告时间差的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_multifinance_daydiff_min,double,CBI历史数据机构多元金融日期和报告时间差的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_otherfinance_daydiff_max,double,CBI历史数据机构其他金融日期和报告时间差的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_inst_otherfinance_daydiff_min,double,CBI历史数据机构其他金融日期和报告时间差的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_occupation_cnt_180d,double,CBI历史数据180天内职业去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_occupation_cnt_730d,double,CBI历史数据730天内职业去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_otherfinance_cnt,double,CBI历史数据其他机构去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_otherfinance_cnt_180d,double,CBI历史数据180天内其他机构去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_otherfinance_cnt_365d,double,CBI历史数据365天内其他机构去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_otherfinance_cnt_730d,double,CBI历史数据730天内其他机构去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_unique_cell_cnt,double,CBI历史数据手机号去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_unique_city_cnt,double,CBI历史数据城市去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_unique_city_cnt_730d,double,CBI历史数据730天内城市去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_unique_email_cnt,double,CBI历史数据电子邮件去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_not_same_birthplace_cnt,double,CBI历史数据出生地不一致数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_not_same_cell_daydiff_max,double,CBI历史数据手机号码不一致记录日期和报告日期差的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_not_same_cell_daydiff_min,double,CBI历史数据手机号码不一致记录日期和报告日期差的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_not_same_email_cnt,double,CBI历史数据电子邮件不一致数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_not_same_unique_cell_cnt_180d,double,CBI历史数据180天内手机号码不一致数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_not_same_unique_cell_cnt_730d,double,CBI历史数据730天内手机号码不一致数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_not_same_unique_ktp_cnt,double,CBI历史数据身份证不一致数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_same_birthplace_cnt,double,CBI历史数据出生地一致数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_same_cell_daydiff_max,double,CBI历史数据手机号码一致记录日期和报告日期差的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_same_cell_daydiff_min,double,CBI历史数据手机号码一致记录日期和报告日期差的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_same_email_cnt,double,CBI历史数据电子邮件一致数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_ind_hist_same_unique_email_cnt,double,CBI历史数据电子邮件一致的去重数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_detail_last50_inq_p1_pct_1m,double,1个月内-近50条查询记录中查询目的为信贷风险管理的数量占比,1,2025-04,不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_score_avg,double,历史评分平均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_lag2_score,double,上2个周期的评分,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_detail_last50_inq_finserv_cnt_1m,double,1个月内-近50条查询记录中机构类型为"金融服务机构"的数量,1,2025-04,不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_lag1_score,double,上1个周期的评分,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_pd_avg,double,历史评分逾期率平均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_summ_scorevalue,double,信息汇总-评分,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_pd_std,double,历史评分逾期率标准差,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_lag1_pd,double,上1个周期的评分逾期率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_lag2_pd,double,上2个周期的评分逾期率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_detail_last50_inq_p3_pct_6m,double,6个月内-近50条查询记录中查询目的为协助资金放款流程的数量占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_detail_last50_inq_finserv_pct_6m,double,6个月内-近50条查询记录中机构类型为"金融服务机构"的数量占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_score_mlag2,double,当前评分-上2个周期的评分,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_pd_max,double,历史评分逾期率最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_pd_slope,double,历史评分逾期率变化斜率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_footer_inq_pct_2m,double,最近的第2个月的查询次数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_list_p3_cnt_3m,double,最近的第3个月查询目的为协助资金放款流程的查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_score_slope,double,历史评分变化斜率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_list_p2_cnt_2m,double,最近的第2个月查询目的为资金放款流程的查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_score_std,double,历史评分标准差,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_score_mlag1,double,当前评分-上1个周期的评分,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_pd_min,double,历史评分逾期率最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_footer_inq_pct_3m,double,最近的第3个月的查询次数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_footer_inq_cum_pct_3m,double,最近的3个月的累计查询次数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_list_p3_cnt_5m,double,最近的第5个月查询目的为协助资金放款流程的查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_sc_history_period_max,double,历史有评分的最早月份距今时长,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_summ_last30d_inq_p1_o_pct,double,近30天非合作机构查询目的为信贷风险管理的总次数占比,1,2025-04,不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_footer_inq_org_pct_2m,double,最近的第2个月的查询机构数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_footer_inq_cnt_total,double,近12个月查询总次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_footer_inq_cnt_1m_m_2m,double,最近的第1个月的查询次数-最近的第2个月的查询次数,1,2025-04,不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_detail_last50_inq_p3_pct_1m,double,1个月内-近50条查询记录中查询目的为协助资金放款流程的数量占比,1,2025-04,不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_footer_inq_cum_pct_2m,double,最近的2个月的累计查询次数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_detail_last50_inq_fincom_pct_1m,double,1个月内-近50条查询记录中机构类型为"多元金融"的数量占比,1,2025-04,不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBI征信,cbi_inq_footer_inq_org_cnt_total,double,近12个月查询机构总数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
