维度细分,变量名,数值类型,解释,是否上线,上线时间,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_succ_cnt_60d,double,最近60天通过wifiip关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_succ_cnt_90d,double,最近90天通过wifiip关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_failed_cnt,double,最近1年通过wifiip关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_failed_cnt_1d,double,最近1天通过wifiip关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_failed_cnt_7d,double,最近7天通过wifiip关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_failed_cnt_14d,double,最近14天通过wifiip关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_failed_cnt_30d,double,最近30天通过wifiip关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_failed_cnt_60d,double,最近60天通过wifiip关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_failed_cnt_90d,double,最近90天通过wifiip关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_succ_ratio,double,最近1年通过wifiip关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_succ_ratio_1d,double,最近1天通过wifiip关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_succ_ratio_7d,double,最近7天通过wifiip关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_succ_ratio_14d,double,最近14天通过wifiip关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_succ_ratio_30d,double,最近30天通过wifiip关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_succ_ratio_60d,double,最近60天通过wifiip关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_case_succ_ratio_90d,double,最近90天通过wifiip关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_cnt,double,最近1年通过联系人就是另一个注册用户关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_cnt_1d,double,最近1天通过联系人就是另一个注册用户关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_cnt_7d,double,最近7天通过联系人就是另一个注册用户关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_cnt_14d,double,最近14天通过联系人就是另一个注册用户关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_cnt_30d,double,最近30天通过联系人就是另一个注册用户关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_cnt_60d,double,最近60天通过联系人就是另一个注册用户关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_cnt_90d,double,最近90天通过联系人就是另一个注册用户关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_cnt,double,最近1年通过联系人就是另一个注册用户关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_cnt_1d,double,最近1天通过联系人就是另一个注册用户关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_cnt_7d,double,最近7天通过联系人就是另一个注册用户关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_cnt_14d,double,最近14天通过联系人就是另一个注册用户关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_cnt_30d,double,最近30天通过联系人就是另一个注册用户关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_cnt_60d,double,最近60天通过联系人就是另一个注册用户关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_cnt_90d,double,最近90天通过联系人就是另一个注册用户关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_failed_cnt,double,最近1年通过联系人就是另一个注册用户关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_failed_cnt_1d,double,最近1天通过联系人就是另一个注册用户关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_failed_cnt_7d,double,最近7天通过联系人就是另一个注册用户关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_failed_cnt_14d,double,最近14天通过联系人就是另一个注册用户关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_failed_cnt_30d,double,最近30天通过联系人就是另一个注册用户关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_failed_cnt_60d,double,最近60天通过联系人就是另一个注册用户关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_failed_cnt_90d,double,最近90天通过联系人就是另一个注册用户关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_ratio,double,最近1年通过联系人就是另一个注册用户关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_ratio_1d,double,最近1天通过联系人就是另一个注册用户关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_ratio_7d,double,最近7天通过联系人就是另一个注册用户关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_ratio_14d,double,最近14天通过联系人就是另一个注册用户关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_ratio_30d,double,最近30天通过联系人就是另一个注册用户关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_ratio_60d,double,最近60天通过联系人就是另一个注册用户关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_other_case_succ_ratio_90d,double,最近90天通过联系人就是另一个注册用户关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_cnt,double,最近1年通过GPS位置关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_cnt_1d,double,最近1天通过GPS位置关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_cnt_7d,double,最近7天通过GPS位置关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_cnt_14d,double,最近14天通过GPS位置关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_cnt_30d,double,最近30天通过GPS位置关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_cnt_60d,double,最近60天通过GPS位置关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_cnt_90d,double,最近90天通过GPS位置关联用户的授信去重次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_cnt,double,最近1年通过GPS位置关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_cnt_1d,double,最近1天通过GPS位置关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_cnt_7d,double,最近7天通过GPS位置关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_cnt_14d,double,最近14天通过GPS位置关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_cnt_30d,double,最近30天通过GPS位置关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_cnt_60d,double,最近7天通过GPS位置关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_cnt_90d,double,最近7天通过GPS位置关联用户的授信去重成功次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_failed_cnt,double,最近1年通过GPS位置关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_failed_cnt_1d,double,最近1天通过GPS位置关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_failed_cnt_7d,double,最近7天通过GPS位置关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_failed_cnt_14d,double,最近14天通过GPS位置关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_failed_cnt_30d,double,最近30天通过GPS位置关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_failed_cnt_60d,double,最近60天通过GPS位置关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_failed_cnt_90d,double,最近90天通过GPS位置关联用户的授信去重失败次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_ratio,double,最近1年通过GPS位置关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_ratio_1d,double,最近1天通过GPS位置关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_ratio_7d,double,最近7天通过GPS位置关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_ratio_14d,double,最近14天通过GPS位置关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_ratio_30d,double,最近30天通过GPS位置关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_ratio_60d,double,最近60天通过GPS位置关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_gps_case_succ_ratio_90d,double,最近90天通过GPS位置关联用户的授信去重成功率,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_order_cnt,double,最近1年通过设备ID关联用户的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_order_good_cnt,double,最近1年通过设备ID关联用户的有过还款的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_order_bad_cnt,double,最近1年通过设备ID关联用户的没有还款的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_order_undue_cnt,double,最近1年通过设备ID关联用户的未到期订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_cnt,double,最近1年通过设备ID关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_cnt,double,最近1年通过设备ID关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_cnt,double,最近1年通过设备ID关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_cnt,double,最近1年通过设备ID关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_amount,double,最近1年通过设备ID关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_amount,double,最近1年通过设备ID关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_amount,double,最近1年通过设备ID关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_amount,double,最近1年通过设备ID关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_cnt_7d,double,最近7天通过设备ID关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_cnt_7d,double,最近7天通过设备ID关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_cnt_7d,double,最近7天通过设备ID关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_cnt_7d,double,最近7天通过设备ID关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_amount_7d,double,最近7天通过设备ID关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_amount_7d,double,最近7天通过设备ID关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_amount_7d,double,最近7天通过设备ID关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_amount_7d,double,最近7天通过设备ID关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_cnt_14d,double,最近14天通过设备ID关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_cnt_14d,double,最近14天通过设备ID关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_cnt_14d,double,最近14天通过设备ID关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_cnt_14d,double,最近14天通过设备ID关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_amount_14d,double,最近14天通过设备ID关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_amount_14d,double,最近14天通过设备ID关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_amount_14d,double,最近14天通过设备ID关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_amount_14d,double,最近14天通过设备ID关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_cnt_30d,double,最近30天通过设备ID关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_cnt_30d,double,最近30天通过设备ID关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_cnt_30d,double,最近30天通过设备ID关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_cnt_30d,double,最近30天通过设备ID关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_amount_30d,double,最近30天通过设备ID关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_amount_30d,double,最近30天通过设备ID关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_amount_30d,double,最近30天通过设备ID关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_amount_30d,double,最近30天通过设备ID关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_cnt_60d,double,最近60天通过设备ID关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_cnt_60d,double,最近60天通过设备ID关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_cnt_60d,double,最近60天通过设备ID关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_cnt_60d,double,最近60天通过设备ID关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_amount_60d,double,最近60天通过设备ID关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_amount_60d,double,最近60天通过设备ID关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_amount_60d,double,最近60天通过设备ID关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_amount_60d,double,最近60天通过设备ID关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_cnt_90d,double,最近90天通过设备ID关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_cnt_90d,double,最近90天通过设备ID关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_cnt_90d,double,最近90天通过设备ID关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_cnt_90d,double,最近90天通过设备ID关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_amount_90d,double,最近90天通过设备ID关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_good_amount_90d,double,最近90天通过设备ID关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_bad_amount_90d,double,最近90天通过设备ID关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_device_id_bills_undue_amount_90d,double,最近90天通过设备ID关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_order_cnt,double,最近1年通过wifimac关联用户的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_order_good_cnt,double,最近1年通过wifimac关联用户的有过还款的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_order_bad_cnt,double,最近1年通过wifimac关联用户的没有还款的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_order_undue_cnt,double,最近1年通过wifimac关联用户的未到期订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_cnt,double,最近1年通过wifimac关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_cnt,double,最近1年通过wifimac关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_cnt,double,最近1年通过wifimac关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_cnt,double,最近1年通过wifimac关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_amount,double,最近1年通过wifimac关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_amount,double,最近1年通过wifimac关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_amount,double,最近1年通过wifimac关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_amount,double,最近1年通过wifimac关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
