维度细分,变量名,数值类型,解释,是否上线,上线时间,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_bill_cnt,double,过去90天逾期借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_1t3days_cnt,double,过去90天发生逾期1到3天的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_3t7days_cnt,double,过去90天发生逾期3到7天的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_7pdays_cnt,double,过去90天发生逾期7天以上的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_amt_max,double,过去90天最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_amt_acc,double,过去90天累积逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_1t3days_amt,double,过去90天发生逾期1到3天的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_3t7days_amt,double,过去90天发生逾期3到7天的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_7pdays_amt,double,过去90天发生逾期7天以上的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_1t3days_ratio,double,过去90天发生逾期1到3天的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_3t7days_ratio,double,过去90天发生逾期3到7天的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_7pdays_ratio,double,过去90天发生逾期7天以上的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_days_max,double,过去90天逾期借据最大逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_days_min,double,过去90天逾期借据最小逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_days_avg,double,过去90天逾期借据平均逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_days_farthest,double,过去90天还款距离最远一次逾期间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p90d_odue_days_latest,double,过去90天还款距离最近一次逾期间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_flag,double,过去180天是否有过逾期借据,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_bill_cnt,double,过去180天逾期借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_1t3days_cnt,double,过去180天发生逾期1到3天的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_3t7days_cnt,double,过去180天发生逾期3到7天的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_7pdays_cnt,double,过去180天发生逾期7天以上的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_amt_max,double,过去180天最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_amt_acc,double,过去180天累积逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_1t3days_amt,double,过去180天发生逾期1到3天的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_3t7days_amt,double,过去180天发生逾期3到7天的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_7pdays_amt,double,过去180天发生逾期7天以上的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_1t3days_ratio,double,过去180天发生逾期1到3天的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_3t7days_ratio,double,过去180天发生逾期3到7天的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_7pdays_ratio,double,过去180天发生逾期7天以上的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_days_max,double,过去180天逾期借据最大逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_days_min,double,过去180天逾期借据最小逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_days_avg,double,过去180天逾期借据平均逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_days_farthest,double,过去180天还款距离最远一次逾期间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p180d_odue_days_latest,double,过去180天还款距离最近一次逾期间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_flag,double,过去360天是否有过逾期借据,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_bill_cnt,double,过去360天逾期借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_1t3days_cnt,double,过去360天发生逾期1到3天的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_3t7days_cnt,double,过去360天发生逾期3到7天的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_7pdays_cnt,double,过去360天发生逾期7天以上的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_amt_max,double,过去360天最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_amt_acc,double,过去360天累积逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_1t3days_amt,double,过去360天发生逾期1到3天的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_3t7days_amt,double,过去360天发生逾期3到7天的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_7pdays_amt,double,过去360天发生逾期7天以上的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_1t3days_ratio,double,过去360天发生逾期1到3天的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_3t7days_ratio,double,过去360天发生逾期3到7天的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_7pdays_ratio,double,过去360天发生逾期7天以上的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_days_max,double,过去360天逾期借据最大逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_days_min,double,过去360天逾期借据最小逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_days_avg,double,过去360天逾期借据平均逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_days_farthest,double,过去360天还款距离最远一次逾期间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_p360d_odue_days_latest,double,过去360天还款距离最近一次逾期间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_flag,double,历史是否有过逾期借据,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_bill_cnt,double,历史逾期借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_1t3days_cnt,double,历史发生逾期1到3天的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_3t7days_cnt,double,历史发生逾期3到7天的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_7pdays_cnt,double,历史发生逾期7天以上的借据数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_amt_max,double,历史最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_amt_acc,double,历史累积逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_1t3days_amt,double,历史发生逾期1到3天的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_3t7days_amt,double,历史发生逾期3到7天的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_7pdays_amt,double,历史发生逾期7天以上的最大逾期金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_1t3days_ratio,double,历史发生逾期1到3天的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_3t7days_ratio,double,历史发生逾期3到7天的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_7pdays_ratio,double,历史发生逾期7天以上的借据数占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_days_max,double,历史逾期借据最大逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_days_min,double,历史逾期借据最小逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_days_avg,double,历史逾期借据平均逾期天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_days_farthest,double,历史还款距离最远一次逾期间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_repay_odue_days_latest,double,历史还款距离最近一次逾期间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p7d_days_max,double,过去7天订单结清时间间隔最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p7d_days_min,double,过去7天订单结清时间间隔最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p7d_days_avg,double,过去7天订单结清时间间隔均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p7d_days_pct_max,double,过去7天订单结清时间间隔÷产品期限的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p7d_days_pct_min,double,过去7天订单结清时间间隔÷产品期限的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p7d_days_pct_avg,double,过去7天订单结清时间间隔÷产品期限的均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p30d_days_max,double,过去30天订单结清时间间隔最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p30d_days_min,double,过去30天订单结清时间间隔最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p30d_days_avg,double,过去30天订单结清时间间隔均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p30d_days_pct_max,double,过去30天订单结清时间间隔÷产品期限的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p30d_days_pct_min,double,过去30天订单结清时间间隔÷产品期限的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p30d_days_pct_avg,double,过去30天订单结清时间间隔÷产品期限的均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p60d_days_max,double,过去60天订单结清时间间隔最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p60d_days_min,double,过去60天订单结清时间间隔最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p60d_days_avg,double,过去60天订单结清时间间隔均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p60d_days_pct_max,double,过去60天订单结清时间间隔÷产品期限的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p60d_days_pct_min,double,过去60天订单结清时间间隔÷产品期限的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p60d_days_pct_avg,double,过去60天订单结清时间间隔÷产品期限的均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p90d_days_max,double,过去90天订单结清时间间隔最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p90d_days_min,double,过去90天订单结清时间间隔最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p90d_days_avg,double,过去90天订单结清时间间隔均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p90d_days_pct_max,double,过去90天订单结清时间间隔÷产品期限的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p90d_days_pct_min,double,过去90天订单结清时间间隔÷产品期限的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p90d_days_pct_avg,double,过去90天订单结清时间间隔÷产品期限的均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p180d_days_max,double,过去180天订单结清时间间隔最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p180d_days_min,double,过去180天订单结清时间间隔最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p180d_days_avg,double,过去180天订单结清时间间隔均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p180d_days_pct_max,double,过去180天订单结清时间间隔÷产品期限的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p180d_days_pct_min,double,过去180天订单结清时间间隔÷产品期限的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p180d_days_pct_avg,double,过去180天订单结清时间间隔÷产品期限的均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p360d_days_max,double,过去180天订单结清时间间隔最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p360d_days_min,double,过去180天订单结清时间间隔最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p360d_days_avg,double,过去180天订单结清时间间隔均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p360d_days_pct_max,double,过去180天订单结清时间间隔÷产品期限的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p360d_days_pct_min,double,过去180天订单结清时间间隔÷产品期限的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_p360d_days_pct_avg,double,过去180天订单结清时间间隔÷产品期限的均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_days_le10_cnt,double,全量订单结清时间间隔小于10天的记录数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_days_max,double,全量订单结清时间间隔最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_days_min,double,全量订单结清时间间隔最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_days_avg,double,全量订单结清时间间隔均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_days_std,double,全量订单结清时间间隔标准差,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_days_pct_max,double,全量订单结清时间间隔÷产品期限的最大值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_days_pct_min,double,全量订单结清时间间隔÷产品期限的最小值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_days_pct_avg,double,全量订单结清时间间隔÷产品期限的均值,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_settle_days_pct_std,double,提现距上一笔结清天数÷借款期限的标准差,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_available_utilization_pct,double,额度使用率：下单时本次已使用额度 / (下单时本次已使用额度 + 用户剩余可用额度),1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_credit_utilization_pct,double,额度使用率：申请金额 / 下单时当前用户授信总额度,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_t0_dt2first,double,提现距离最早一笔授信的间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p60d_tot_cnt,double,过去60天总申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p60d_succ_cnt,double,过去60天成功申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p60d_rej_cnt,double,过去60天风控拒绝申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p60d_succ_ratio,double,过去60天成功申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p60d_rej_ratio,double,过去60天风控拒绝申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_credit_first_succ_order_days,double,首次授信成功距动支天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_credit_last_succ_order_days,double,末次授信成功距动支天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_credit_first_fail_order_days,double,首次授信失败距动支天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_credit_last_fail_order_days,double,末次授信失败距动支天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_credit_first_succ_time_bin,double,首次授信成功时间段,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_credit_last_succ_time_bin,double,末次授信成功时间段,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_credit_first_fail_time_bin,double,首次授信失败时间段,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_credit_last_fail_time_bin,double,末次授信失败时间段,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p7d_tot_cnt,double,过去7天总申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p7d_succ_cnt,double,过去7天成功申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p7d_rej_cnt,double,过去7天风控拒绝申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p7d_succ_ratio,double,过去7天成功申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p7d_rej_ratio,double,过去7天风控拒绝申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p30d_tot_cnt,double,过去30天总申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p30d_succ_cnt,double,过去30天成功申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p30d_rej_cnt,double,过去30天风控拒绝申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p30d_succ_ratio,double,过去30天成功申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p30d_rej_ratio,double,过去30天风控拒绝申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p90d_tot_cnt,double,过去90天总申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p90d_succ_cnt,double,过去90天成功申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p90d_rej_cnt,double,过去90天风控拒绝申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p90d_succ_ratio,double,过去90天成功申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p90d_rej_ratio,double,过去90天风控拒绝申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p180d_tot_cnt,double,过去180天总申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p180d_succ_cnt,double,过去180天成功申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p180d_rej_cnt,double,过去180天风控拒绝申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p180d_succ_ratio,double,过去180天成功申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p180d_rej_ratio,double,过去180天风控拒绝申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p360d_tot_cnt,double,过去360天总申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p360d_succ_cnt,double,过去360天成功申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p360d_rej_cnt,double,过去360天风控拒绝申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p360d_succ_ratio,double,过去360天成功申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_p360d_rej_ratio,double,过去360天风控拒绝申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_tot_cnt,double,历史总申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_succ_cnt,double,历史成功申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_rej_cnt,double,历史风控拒绝申请次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_succ_ratio,double,历史成功申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_rej_ratio,double,历史风控拒绝申请占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_dt2nb_max,double,历史申请相邻2笔间隔最大天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_dt2nb_min,double,历史申请相邻2笔间隔最小天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_dt2nb_avg,double,历史申请相邻2笔间隔平均天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_apply_t0_dt2last,double,当前时点距离上一次申请间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_register_credit_first_succ_days,double,注册距离首次授信成功天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_register_credit_last_succ_days,double,注册距离末次授信成功天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_register_credit_first_fail_days,double,注册距离首次授信失败天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_register_credit_last_fail_days,double,注册距离末次授信失败天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申请行为,bill_register_time_bin,double,注册时间段,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_dt2nb_std,double,提现距上一笔提现天数标准差,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
