维度细分,变量名,数值类型,解释,是否上线,上线时间,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_pcnt_24h,double,过去24小时内A1平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_pcnt_24h,double,过去24小时内A2平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_pcnt_24h,double,过去24小时内A3平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_pcnt_24h,double,过去24小时内A4平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_pcnt_24h,double,过去24小时内类型B涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_dcnt_24h,double,过去24小时内涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_dcnt_24h,double,过去24小时内类型A涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_dcnt_24h,double,过去24小时内A1平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_dcnt_24h,double,过去24小时内A2平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_dcnt_24h,double,过去24小时内A3平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_dcnt_24h,double,过去24小时内A4平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_dcnt_24h,double,过去24小时内类型B涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_cnt_3d,double,过去3天内的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_cnt_3d,double,过去3天内类型A的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_cnt_3d,double,过去3天内A1平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_cnt_3d,double,过去3天内A2平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_cnt_3d,double,过去3天内A3平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_cnt_3d,double,过去3天内A4平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_cnt_3d,double,过去3天内类型B的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_pcnt_3d,double,过去3天内涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_pcnt_3d,double,过去3天内类型A查询的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_pcnt_3d,double,过去3天内A1平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_pcnt_3d,double,过去3天内A2平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_pcnt_3d,double,过去3天内A3平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_pcnt_3d,double,过去3天内A4平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_pcnt_3d,double,过去3天内类型B涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_dcnt_3d,double,过去3天内涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_dcnt_3d,double,过去3天内类型A涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_dcnt_3d,double,过去3天内A1平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_dcnt_3d,double,过去3天内A2平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_dcnt_3d,double,过去3天内A3平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_dcnt_3d,double,过去3天内A4平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_dcnt_3d,double,过去3天内类型B涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_cnt_7d,double,过去7天内的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_cnt_7d,double,过去7天内类型A的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_cnt_7d,double,过去7天内A1平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_cnt_7d,double,过去7天内A2平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_cnt_7d,double,过去7天内A3平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_cnt_7d,double,过去7天内A4平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_cnt_7d,double,过去7天内类型B的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_pcnt_7d,double,过去7天内涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_pcnt_7d,double,过去7天内类型A查询的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_pcnt_7d,double,过去7天内A1平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_pcnt_7d,double,过去7天内A2平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_pcnt_7d,double,过去7天内A3平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_pcnt_7d,double,过去7天内A4平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_pcnt_7d,double,过去7天内类型B涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_dcnt_7d,double,过去7天内涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_dcnt_7d,double,过去7天内类型A涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_dcnt_7d,double,过去7天内A1平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_dcnt_7d,double,过去7天内A2平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_dcnt_7d,double,过去7天内A3平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_dcnt_7d,double,过去7天内A4平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_dcnt_7d,double,过去7天内类型B涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_cnt_14d,double,过去14天内的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_cnt_14d,double,过去14天内类型A的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_cnt_14d,double,过去14天内A1平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_cnt_14d,double,过去14天内A2平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_cnt_14d,double,过去14天内A3平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_cnt_14d,double,过去14天内A4平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_cnt_14d,double,过去14天内类型B的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_pcnt_14d,double,过去14天内涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_pcnt_14d,double,过去14天内类型A查询的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_pcnt_14d,double,过去14天内A1平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_pcnt_14d,double,过去14天内A2平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_pcnt_14d,double,过去14天内A3平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_pcnt_14d,double,过去14天内A4平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_pcnt_14d,double,过去14天内类型B涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_dcnt_14d,double,过去14天内涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_dcnt_14d,double,过去14天内类型A涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_dcnt_14d,double,过去14天内A1平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_dcnt_14d,double,过去14天内A2平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_dcnt_14d,double,过去14天内A3平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_dcnt_14d,double,过去14天内A4平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_dcnt_14d,double,过去14天内类型B涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_cnt_21d,double,过去21天内的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_cnt_21d,double,过去21天内类型A的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_cnt_21d,double,过去21天内A1平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_cnt_21d,double,过去21天内A2平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_cnt_21d,double,过去21天内A3平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_cnt_21d,double,过去21天内A4平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_cnt_21d,double,过去21天内类型B的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_pcnt_21d,double,过去21天内涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_pcnt_21d,double,过去21天内类型A查询的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_pcnt_21d,double,过去21天内A1平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_pcnt_21d,double,过去21天内A2平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_pcnt_21d,double,过去21天内A3平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_pcnt_21d,double,过去21天内A4平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
