维度细分,变量名,数值类型,解释,是否上线,上线时间,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_ii_60_90d,double,B分类下身份证号多头60-90天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_ii_6_9d,double,B分类下身份证号多头6-9天查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_ii_7_14d,double,B分类下身份证号多头7-14天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_ii_90_120d,double,B分类下身份证号多头90-120天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_ii_90_180d,double,B分类下身份证号多头90-180天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_ii_9_12d,double,B分类下身份证号多头9-12天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_ms,double,工作类型划分出的等级,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_0_14d,double,B分类下手机号多头0-14天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_0_180d,double,B分类下手机号多头0-180天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_0_30d,double,B分类下手机号多头0-30天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_0_360d,double,B分类下手机号多头0-360天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_0_3d,double,B分类下手机号多头0-3天查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_0_60d,double,B分类下手机号多头0-60天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_0_720d,double,B分类下手机号多头0-362天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_0_7d,double,B分类下手机号多头0-7天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_0_90d,double,B分类下手机号多头0-90天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_120_180d,double,B分类下手机号多头120-180天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_14_21d,double,B分类下手机号多头14-21天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_14_28d,double,B分类下手机号多头14-28天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_180_240d,double,B分类下手机号多头180-240天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_180_270d,double,B分类下手机号多头180-270天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_180_360d,double,B分类下手机号多头180-360天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_21_28d,double,B分类下手机号多头21-28天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_270_360d,double,B分类下手机号多头270-360天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_28_42d,double,B分类下手机号多头28-42天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_30_60d,double,B分类下手机号多头30-60天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_360_540d,double,B分类下手机号多头360-540天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_360_720d,double,B分类下手机号多头360-720天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_3_6d,double,B分类下手机号多头3-6天查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_42_56d,double,B分类下手机号多头42-57天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_540_720d,double,B分类下手机号多头540-720天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_60_120d,double,B分类下手机号多头60-120天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_60_90d,double,B分类下手机号多头60-90天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_6_9d,double,B分类下手机号多头6-9天查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_7_14d,double,B分类下手机号多头7-14天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_90_120d,double,B分类下手机号多头90-120天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_90_180d,double,B分类下手机号多头90-180天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_pi_9_12d,double,B分类下手机号多头9-12天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_0_14d,double,B分类下身份证号多头0-14天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_0_180d,double,B分类下身份证号多头0-180天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_0_30d,double,B分类下身份证号多头0-30天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_0_360d,double,B分类下身份证号多头0-360天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_0_3d,double,B分类下身份证号多头0-3天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_0_60d,double,B分类下身份证号多头0-60天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_0_720d,double,B分类下身份证号多头0-720天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_0_7d,double,B分类下身份证号多头0-7天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_0_90d,double,B分类下身份证号多头0-90天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_120_180d,double,B分类下身份证号多头120-180天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_14_21d,double,B分类下身份证号多头14-21天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_14_28d,double,B分类下身份证号多头14-28天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_180_240d,double,B分类下身份证号多头180-240天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_180_270d,double,B分类下身份证号多头180-270天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_180_360d,double,B分类下身份证号多头180-360天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_21_28d,double,B分类下身份证号多头21-28天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_270_360d,double,B分类下身份证号多头270-360天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_28_42d,double,B分类下身份证号多头28-42天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_30_60d,double,B分类下身份证号多头30-60天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_360_540d,double,B分类下身份证号多头360-540天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_360_720d,double,B分类下身份证号多头360-720天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_3_6d,double,B分类下身份证号多头3-6天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_42_56d,double,B分类下身份证号多头42-56天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_540_720d,double,B分类下身份证号多头540-720天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_60_120d,double,B分类下身份证号多头60-120天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_60_90d,double,B分类下身份证号多头60-90天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_6_9d,double,B分类下身份证号多头6-9天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_7_14d,double,B分类下身份证号多头7-14天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_90_120d,double,B分类下身份证号多头90-120天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_90_180d,double,B分类下身份证号多头90-180天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_uii_9_12d,double,B分类下身份证号多头9-12天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_0_14d,double,B分类下手机号多头0-14天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_0_180d,double,B分类下手机号多头0-180天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_0_30d,double,B分类下手机号多头0-30天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_0_360d,double,B分类下手机号多头0-360天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_0_3d,double,B分类下手机号多头0-3天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_0_60d,double,B分类下手机号多头0-60天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_0_720d,double,B分类下手机号多头0-720天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_0_7d,double,B分类下手机号多头0-7天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_0_90d,double,B分类下手机号多头0-90天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_120_180d,double,B分类下手机号多头120-180天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_14_21d,double,B分类下手机号多头14-21天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_14_28d,double,B分类下手机号多头14-28天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_180_240d,double,B分类下手机号多头180-240天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_180_270d,double,B分类下手机号多头180-270天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_180_360d,double,B分类下手机号多头180-360天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_21_28d,double,B分类下手机号多头21-28天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_270_360d,double,B分类下手机号多头270-360天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_28_42d,double,B分类下手机号多头28-42天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_30_60d,double,B分类下手机号多头30-60天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_360_540d,double,B分类下手机号多头360-540天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_360_720d,double,B分类下手机号多头360-720天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_3_6d,double,B分类下手机号多头3-6天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_42_56d,double,B分类下手机号多头42-56天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_540_720d,double,B分类下手机号多头540-720天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_60_120d,double,B分类下手机号多头60-120天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_60_90d,double,B分类下手机号多头60-90天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_6_9d,double,B分类下手机号多头6-9天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_7_14d,double,B分类下手机号多头7-14天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_90_120d,double,B分类下手机号多头90-120天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_90_180d,double,B分类下手机号多头90-180天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_b_upi_9_12d,double,B分类下手机号多头9-12天查询机构数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ece,double,电商特征：是否有邮箱,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_eco,double,电商特征：是否有账号,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ecp,double,电商特征：是否设置了密码,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ect,double,电商特征：持有账号多久,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ki_a_c,double,城市,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ki_a_d,double,区县,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ki_a_p,double,省份,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ki_b_a,double,年龄,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ki_b_g,double,性别,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ki_m,double,身份证＋姓名校验结论,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ki_ms,double,婚姻状况,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ki_n,double,国籍,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ki_r,double,宗教信仰,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ki_w,double,职业,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_ii_14d,double,身份证失联多头14天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_ii_21d,double,身份证失联多头21天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_ii_30d,double,身份证失联多头30天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_ii_60d,double,身份证失联多头60天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_ii_7d,double,身份证失联多头7天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_ii_90d,double,身份证失联多头90天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_ii_t,double,身份证失联多头总数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_pi_14d,double,手机号失联多头14天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_pi_21d,double,手机号失联多头21天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_pi_30d,double,手机号失联多头30天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_pi_60d,double,手机号失联多头60天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_pi_7d,double,手机号失联多头7天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_pi_90d,double,手机号失联多头90天内查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_mi_pi_t,double,手机号失联多头总数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ml_ic,double,归属输入身份证下的手机号,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ml_pc,double,归属输入手机号下的身份证号,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ml_pic,double,归属输入手机号所属身份证下的手机号,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ml_s,double,一人多号状态,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ml_v,double,实名认证,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pa_ic,double,申请者共用身份证的个数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pa_pc,double,申请者共用手机号的个数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ph_a,double,在网时长,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_ph_s,double,号码活跃度,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_b_180d,double,兴趣偏好银行180天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_b_270d,double,兴趣偏好银行270天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_b_60d,double,兴趣偏好银行60天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_b_90d,double,兴趣偏好银行90天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_e_180d,double,兴趣偏好电商180天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_e_270d,double,兴趣偏好电商270天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_e_60d,double,兴趣偏好电商60天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_e_90d,double,兴趣偏好电商90天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_g_180d,double,兴趣偏好游戏180天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_g_270d,double,兴趣偏好游戏270天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_g_60d,double,兴趣偏好游戏60天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_g_90d,double,兴趣偏好游戏90天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_l_180d,double,兴趣偏好生活服务180天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_l_270d,double,兴趣偏好生活服务270天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_l_60d,double,兴趣偏好生活服务60天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_pr_l_90d,double,兴趣偏好生活服务90天内的访问权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_sf_o,double,fb是否开通,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_sw_a,double,wa是否有头像,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_sw_o,double,wa是否开通,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_sw_s,double,wa签名,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_sw_t,double,wa状态更新时间,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_scoreinquiries,double,V3版多头分,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_scoretopup,double,电信分,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_0_180d,double,充值行为0~180天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_0_30d,double,充值行为0~30天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_0_360d,double,充值行为0~360天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_0_60d,double,充值行为0~60天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_0_90d,double,充值行为0~90天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_120_180d,double,充值行为120~180天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_180_240d,double,充值行为180~240天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_180_270d,double,充值行为180~270天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_180_360d,double,充值行为180~360天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_270_360d,double,充值行为270~360天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_30_60d,double,充值行为30~60天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_360_540d,double,充值行为360~540天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi定制特征,idn_icf_tp_avg_360_720d,double,充值行为360~720天平均充值权重,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
